FILE files/default_2.txt PPD 5.97015 PCN 0 PCA 3.73134 PCS 0 EEO 0.746269 EEC 1.49254 EQO 1.49254 EQC 1.49254 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0 GPC 0 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
FILE files/default_3.txt PPD 9.52381 PCN 0 PCA 3.80952 PCS 0 EEO 0 EEC 0 EQO 2.85714 EQC 2.85714 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0 GPC 0 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
FILE files/default_4.txt PPD 13.3333 PCN 0 PCA 2.5 PCS 0 EEO 1.66667 EEC 1.66667 EQO 0 EQC 0 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0 GPC 0 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
