FILE files/default_2.txt PPD 5.66038 PCN 0 PCA 2.83019 PCS 0 EEO 0 EEC 0 EQO 0.943396 EQC 0.943396 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0.943396 GPC 0.943396 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
FILE files/default_3.txt PPD 4.37956 PCN 0 PCA 5.83942 PCS 0 EEO 0 EEC 0 EQO 0 EQC 0 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0 GPC 0 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
FILE files/default_4.txt PPD 4.13793 PCN 0 PCA 4.82759 PCS 0 EEO 0 EEC 0 EQO 0 EQC 0.689655 MPS 0 MMS 0 MTS 0 MMO 0 MEQ 0 MGR 0 MLR 0 MDN 0 GPO 0 GPC 0 GCO 0 GCC 0 GBO 0 GBC 0 OBS 0 OAA 0 ONS 0 ODS 0.689655 OHO 0 ONP 0 OVD 0 OPS 0 OUS 0 
