FILE files/default_2.txt MAA 0 MAE 0 MAI 0 MAO 0 MAU 0 MIA 0 MIE 0 MII 1.50376 MIO 1.50376 MIU 0 
FILE files/default_3.txt MAA 0 MAE 0 MAI 0 MAO 0 MAU 0 MIA 0.980392 MIE 1.96078 MII 1.96078 MIO 0.980392 MIU 0 
FILE files/default_4.txt MAA 0 MAE 0 MAI 0 MAO 0 MAU 0 MIA 2.5 MIE 0 MII 2.5 MIO 2.5 MIU 0 
