FILE files/default_2.txt AWL 5 AWPS 15.1429 AWPP 9.63636 ADPP 0.545455 ACPP 0.272727 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0.0909091 AWSPS 0.95283 AK1 0 AK2 0 AK3 0 AWS 0.0566038 ACAS 0.0283019 ACBS 0 
FILE files/default_3.txt AWL 5 AWPS 22.8333 AWPP 11.4167 ADPP 0.5 ACPP 0.666667 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0 AWSPS 0.956204 AK1 0 AK2 0 AK3 0 AWS 0.0437956 ACAS 0.0583942 ACBS 0 
FILE files/default_4.txt AWL 4 AWPS 20.7143 AWPP 13.1818 ADPP 0.545455 ACPP 0.636364 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0.0909091 AWSPS 0.965517 AK1 0 AK2 0 AK3 0 AWS 0.0413793 ACAS 0.0482759 ACBS 0 
