FILE files/default_2.txt TUS 0 TLS 0 TNW 106 TNS 7 TNP 11 TNT 10 TNWS 106 TNMQ 0 TNME 0 TNE 0 TNWAP 101 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
FILE files/default_3.txt TUS 0 TLS 0 TNW 137 TNS 6 TNP 12 TNT 15 TNWS 137 TNMQ 0 TNME 0 TNE 0 TNWAP 131 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
FILE files/default_4.txt TUS 0 TLS 0 TNW 145 TNS 7 TNP 11 TNT 12 TNWS 145 TNMQ 0 TNME 0 TNE 0 TNWAP 140 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
