FILE files/default_2.txt TUS 0 TLS 0 TNW 133 TNS 12 TNP 11 TNT 4 TNWS 126 TNMQ 0 TNME 0 TNE 1 TNWAP 0 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
FILE files/default_3.txt TUS 0 TLS 0 TNW 102 TNS 12 TNP 14 TNT 6 TNWS 97 TNMQ 0 TNME 0 TNE 0 TNWAP 0 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
FILE files/default_4.txt TUS 0 TLS 0 TNW 120 TNS 17 TNP 9 TNT 9 TNWS 117 TNMQ 0 TNME 0 TNE 0 TNWAP 0 TNK1 0 TNK2 0 TNK3 0 TNCBS 0 TNCAS 0 
