FILE files/default_2.txt AWL 4 AWPS 13 AWPP 14.625 ADPP 0.875 ACPP 0.75 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0.125 AWSPS 0 AK1 0.017094 AK2 0 AK3 0.00854701 AWS 7 ACAS 6 ACBS 0.00854701 
FILE files/default_3.txt AWL 5 AWPS 22.8333 AWPP 11.4167 ADPP 0.5 ACPP 0.666667 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0 AWSPS 0 AK1 0 AK2 0 AK3 0 AWS 6 ACAS 8 ACBS 0 
FILE files/default_4.txt AWL 4 AWPS 21 AWPP 13.3636 ADPP 0.545455 ACPP 0.636364 ACOPP 0 ASCPP 0 AQPP 0 AMQPP 0.0909091 AWSPS 0 AK1 0.00680272 AK2 0 AK3 0 AWS 6 ACAS 7 ACBS 0 
